date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,source
2024-10-24,Koja,Jakarta Utara,9.1,33.9,12.3,0,0,0,1119.5,synthetic_from_weather_and_case_assumptions
2024-10-25,Koja,Jakarta Utara,0.4,34.2,15.9,0,0,0,1016.2,synthetic_from_weather_and_case_assumptions
2024-10-26,Koja,Jakarta Utara,0.0,35.7,19.8,1,0,0,1103.9,synthetic_from_weather_and_case_assumptions
2024-10-27,Koja,Jakarta Utara,0.0,34.3,14.3,1,0,0,1075.3,synthetic_from_weather_and_case_assumptions
2024-10-28,Koja,Jakarta Utara,0.9,35.0,11.6,0,0,0,1040.8,synthetic_from_weather_and_case_assumptions
2024-10-29,Koja,Jakarta Utara,0.1,35.2,14.5,0,0,0,1092.5,synthetic_from_weather_and_case_assumptions
2024-10-30,Koja,Jakarta Utara,3.3,34.8,13.1,0,0,0,1003.2,synthetic_from_weather_and_case_assumptions
2024-10-31,Koja,Jakarta Utara,2.8,34.7,14.2,0,0,0,1165.8,synthetic_from_weather_and_case_assumptions
2024-11-01,Koja,Jakarta Utara,10.5,34.5,15.2,0,0,0,1061.5,synthetic_from_weather_and_case_assumptions
2024-11-02,Koja,Jakarta Utara,10.7,33.7,16.6,1,0,0,1180.3,synthetic_from_weather_and_case_assumptions
2024-11-03,Koja,Jakarta Utara,12.7,31.7,15.1,1,0,0,1244.6,synthetic_from_weather_and_case_assumptions
2024-11-04,Koja,Jakarta Utara,16.7,31.2,8.8,0,0,0,1225.5,synthetic_from_weather_and_case_assumptions
2024-11-05,Koja,Jakarta Utara,13.1,31.9,13.2,0,0,0,1172.6,synthetic_from_weather_and_case_assumptions
2024-11-06,Koja,Jakarta Utara,13.3,31.8,15.3,0,0,0,1175.8,synthetic_from_weather_and_case_assumptions
2024-11-07,Koja,Jakarta Utara,8.1,32.8,11.7,0,0,0,1185.9,synthetic_from_weather_and_case_assumptions
2024-11-08,Koja,Jakarta Utara,0.3,33.0,10.9,0,0,0,1121.3,synthetic_from_weather_and_case_assumptions
2024-11-09,Koja,Jakarta Utara,8.2,33.5,12.0,1,0,0,1290.0,synthetic_from_weather_and_case_assumptions
2024-11-10,Koja,Jakarta Utara,10.0,33.0,14.1,1,0,0,1263.2,synthetic_from_weather_and_case_assumptions
2024-11-11,Koja,Jakarta Utara,24.5,32.7,12.4,0,0,0,1269.2,synthetic_from_weather_and_case_assumptions
2024-11-12,Koja,Jakarta Utara,11.1,31.5,11.4,0,0,0,1114.4,synthetic_from_weather_and_case_assumptions
2024-11-13,Koja,Jakarta Utara,10.8,31.6,10.0,0,0,0,1166.0,synthetic_from_weather_and_case_assumptions
2024-11-14,Koja,Jakarta Utara,2.4,32.2,7.5,0,0,0,1124.3,synthetic_from_weather_and_case_assumptions
2024-11-15,Koja,Jakarta Utara,10.2,31.6,8.6,0,0,0,1109.0,synthetic_from_weather_and_case_assumptions
2024-11-16,Koja,Jakarta Utara,8.7,32.6,9.7,1,0,0,1230.4,synthetic_from_weather_and_case_assumptions
2024-11-17,Koja,Jakarta Utara,6.7,30.3,8.7,1,0,0,1170.2,synthetic_from_weather_and_case_assumptions
2024-11-18,Koja,Jakarta Utara,10.6,29.8,8.5,0,0,0,1209.0,synthetic_from_weather_and_case_assumptions
2024-11-19,Koja,Jakarta Utara,8.9,32.6,5.6,0,0,0,1100.7,synthetic_from_weather_and_case_assumptions
2024-11-20,Koja,Jakarta Utara,3.3,32.8,9.7,0,0,0,1247.3,synthetic_from_weather_and_case_assumptions
2024-11-21,Koja,Jakarta Utara,5.3,32.6,7.1,0,0,0,1098.8,synthetic_from_weather_and_case_assumptions
2024-11-22,Koja,Jakarta Utara,6.5,32.6,10.4,0,0,0,1169.1,synthetic_from_weather_and_case_assumptions
2024-11-23,Koja,Jakarta Utara,13.0,32.4,6.2,1,0,0,1270.6,synthetic_from_weather_and_case_assumptions
2024-11-24,Koja,Jakarta Utara,11.9,32.8,10.5,1,0,0,1185.9,synthetic_from_weather_and_case_assumptions
2024-11-25,Koja,Jakarta Utara,15.7,33.2,9.9,0,0,0,1238.0,synthetic_from_weather_and_case_assumptions
2024-11-26,Koja,Jakarta Utara,2.3,33.0,10.4,0,0,0,1068.8,synthetic_from_weather_and_case_assumptions
2024-11-27,Koja,Jakarta Utara,6.9,31.8,8.3,0,0,0,1243.7,synthetic_from_weather_and_case_assumptions
2024-11-28,Koja,Jakarta Utara,0.7,32.4,11.1,0,0,0,1137.2,synthetic_from_weather_and_case_assumptions
2024-11-29,Koja,Jakarta Utara,0.5,33.0,14.3,0,0,0,1100.3,synthetic_from_weather_and_case_assumptions
2024-11-30,Koja,Jakarta Utara,3.9,33.8,13.0,1,0,0,1174.9,synthetic_from_weather_and_case_assumptions
2024-12-01,Koja,Jakarta Utara,16.3,34.8,12.7,1,0,0,1282.9,synthetic_from_weather_and_case_assumptions
2024-12-02,Koja,Jakarta Utara,7.1,32.8,18.7,0,0,0,1123.4,synthetic_from_weather_and_case_assumptions
2024-12-03,Koja,Jakarta Utara,13.3,29.0,15.3,0,0,0,1134.7,synthetic_from_weather_and_case_assumptions
2024-12-04,Koja,Jakarta Utara,15.9,27.1,12.9,0,0,0,1174.9,synthetic_from_weather_and_case_assumptions
2024-12-05,Koja,Jakarta Utara,12.6,29.1,13.2,0,0,0,1107.0,synthetic_from_weather_and_case_assumptions
2024-12-06,Koja,Jakarta Utara,11.0,27.1,10.1,0,0,0,1279.6,synthetic_from_weather_and_case_assumptions
2024-12-07,Koja,Jakarta Utara,14.6,29.8,6.5,1,0,0,1195.4,synthetic_from_weather_and_case_assumptions
2024-12-08,Koja,Jakarta Utara,19.6,30.2,9.7,1,0,0,1295.4,synthetic_from_weather_and_case_assumptions
2024-12-09,Koja,Jakarta Utara,18.0,30.3,9.3,0,0,0,1207.7,synthetic_from_weather_and_case_assumptions
2024-12-10,Koja,Jakarta Utara,6.8,30.8,15.5,0,0,0,1098.7,synthetic_from_weather_and_case_assumptions
2024-12-11,Koja,Jakarta Utara,8.7,31.4,14.2,0,0,0,1163.2,synthetic_from_weather_and_case_assumptions
2024-12-12,Koja,Jakarta Utara,1.9,32.4,17.0,0,0,0,1187.0,synthetic_from_weather_and_case_assumptions
2024-12-13,Koja,Jakarta Utara,3.2,32.3,16.8,0,0,0,1133.7,synthetic_from_weather_and_case_assumptions
2024-12-14,Koja,Jakarta Utara,9.5,31.3,14.0,1,0,0,1282.5,synthetic_from_weather_and_case_assumptions
2024-12-15,Koja,Jakarta Utara,21.6,28.0,11.0,1,0,0,1313.5,synthetic_from_weather_and_case_assumptions
2024-12-16,Koja,Jakarta Utara,12.6,30.2,11.8,0,0,0,1231.4,synthetic_from_weather_and_case_assumptions
2024-12-17,Koja,Jakarta Utara,12.3,30.2,10.4,0,0,0,1148.5,synthetic_from_weather_and_case_assumptions
2024-12-18,Koja,Jakarta Utara,3.7,31.6,18.6,0,0,0,1082.4,synthetic_from_weather_and_case_assumptions
2024-12-19,Koja,Jakarta Utara,22.7,30.0,12.8,0,0,0,1174.8,synthetic_from_weather_and_case_assumptions
2024-12-20,Koja,Jakarta Utara,12.9,30.4,11.1,0,0,30175,1216.9,synthetic_from_weather_and_case_assumptions
2024-12-21,Koja,Jakarta Utara,19.1,29.8,13.0,1,0,56772,1328.3,synthetic_from_weather_and_case_assumptions
2024-12-22,Koja,Jakarta Utara,4.3,30.0,9.8,1,0,59524,1119.0,synthetic_from_weather_and_case_assumptions
2024-12-23,Koja,Jakarta Utara,12.1,30.0,10.5,0,0,75178,1242.9,synthetic_from_weather_and_case_assumptions
2024-12-24,Koja,Jakarta Utara,25.4,28.4,8.3,0,0,68916,1292.3,synthetic_from_weather_and_case_assumptions
2024-12-25,Koja,Jakarta Utara,14.5,29.6,9.6,0,0,60796,1222.0,synthetic_from_weather_and_case_assumptions
2024-12-26,Koja,Jakarta Utara,1.6,30.1,13.3,0,0,49087,1260.7,synthetic_from_weather_and_case_assumptions
2024-12-27,Koja,Jakarta Utara,1.3,32.1,9.7,0,0,32139,1192.6,synthetic_from_weather_and_case_assumptions
2024-12-28,Koja,Jakarta Utara,0.2,33.2,12.8,1,0,45170,1298.8,synthetic_from_weather_and_case_assumptions
2024-12-29,Koja,Jakarta Utara,1.9,32.0,10.1,1,0,48881,1217.3,synthetic_from_weather_and_case_assumptions
2024-12-30,Koja,Jakarta Utara,4.2,30.2,14.6,0,0,76331,1273.2,synthetic_from_weather_and_case_assumptions
2024-12-31,Koja,Jakarta Utara,1.2,31.4,14.9,0,0,48528,1279.2,synthetic_from_weather_and_case_assumptions
2025-01-01,Koja,Jakarta Utara,15.4,29.6,15.2,0,0,0,1264.3,synthetic_from_weather_and_case_assumptions
2025-01-02,Koja,Jakarta Utara,0.6,30.9,9.4,0,0,0,1071.2,synthetic_from_weather_and_case_assumptions
2025-01-03,Koja,Jakarta Utara,2.2,32.0,9.6,0,0,0,1126.4,synthetic_from_weather_and_case_assumptions
2025-01-04,Koja,Jakarta Utara,1.1,33.0,16.0,1,0,0,1162.6,synthetic_from_weather_and_case_assumptions
2025-01-05,Koja,Jakarta Utara,18.5,31.4,9.2,1,0,0,1271.4,synthetic_from_weather_and_case_assumptions
2025-01-06,Koja,Jakarta Utara,8.4,32.2,12.2,0,0,0,1203.3,synthetic_from_weather_and_case_assumptions
2025-01-07,Koja,Jakarta Utara,30.5,31.1,11.5,0,0,0,1187.9,synthetic_from_weather_and_case_assumptions
2025-01-08,Koja,Jakarta Utara,12.6,29.8,13.4,0,0,0,1180.9,synthetic_from_weather_and_case_assumptions
2025-01-09,Koja,Jakarta Utara,30.2,27.8,7.6,0,0,0,1116.8,synthetic_from_weather_and_case_assumptions
2025-01-10,Koja,Jakarta Utara,7.8,31.0,11.4,0,0,0,1246.2,synthetic_from_weather_and_case_assumptions
2025-01-11,Koja,Jakarta Utara,8.1,30.5,14.4,1,0,0,1176.5,synthetic_from_weather_and_case_assumptions
2025-01-12,Koja,Jakarta Utara,2.7,30.0,14.1,1,0,0,1191.9,synthetic_from_weather_and_case_assumptions
2025-01-13,Koja,Jakarta Utara,7.4,30.9,12.7,0,0,0,1140.8,synthetic_from_weather_and_case_assumptions
2025-01-14,Koja,Jakarta Utara,16.3,29.0,10.9,0,0,0,1257.5,synthetic_from_weather_and_case_assumptions
2025-01-15,Koja,Jakarta Utara,2.6,32.0,11.5,0,0,0,974.3,synthetic_from_weather_and_case_assumptions
2025-01-16,Koja,Jakarta Utara,4.2,29.8,12.3,0,0,0,1147.3,synthetic_from_weather_and_case_assumptions
2025-01-17,Koja,Jakarta Utara,6.5,30.5,12.3,0,0,0,1149.8,synthetic_from_weather_and_case_assumptions
2025-01-18,Koja,Jakarta Utara,59.9,28.4,12.8,1,0,0,1356.2,synthetic_from_weather_and_case_assumptions
2025-01-19,Koja,Jakarta Utara,20.8,30.9,14.5,1,0,0,1352.7,synthetic_from_weather_and_case_assumptions
2025-01-20,Koja,Jakarta Utara,23.9,27.1,11.7,0,0,0,1162.6,synthetic_from_weather_and_case_assumptions
2025-01-21,Koja,Jakarta Utara,17.8,28.5,13.4,0,0,0,1240.4,synthetic_from_weather_and_case_assumptions
2025-01-22,Koja,Jakarta Utara,3.1,28.8,10.5,0,0,0,1165.7,synthetic_from_weather_and_case_assumptions
2025-01-23,Koja,Jakarta Utara,2.3,29.0,8.7,0,0,0,1216.8,synthetic_from_weather_and_case_assumptions
2025-01-24,Koja,Jakarta Utara,16.7,31.1,12.1,0,0,0,1151.2,synthetic_from_weather_and_case_assumptions
2025-01-25,Koja,Jakarta Utara,11.5,30.5,9.0,1,0,0,1174.9,synthetic_from_weather_and_case_assumptions
2025-01-26,Koja,Jakarta Utara,8.8,31.0,11.4,1,0,0,1274.4,synthetic_from_weather_and_case_assumptions
2025-01-27,Koja,Jakarta Utara,1.9,30.6,11.4,0,0,0,1165.7,synthetic_from_weather_and_case_assumptions
2025-01-28,Koja,Jakarta Utara,36.3,27.4,12.1,0,0,0,1165.7,synthetic_from_weather_and_case_assumptions
2025-01-29,Koja,Jakarta Utara,31.9,28.2,14.3,0,0,0,1210.5,synthetic_from_weather_and_case_assumptions
2025-01-30,Koja,Jakarta Utara,7.4,28.5,17.3,0,0,0,1182.1,synthetic_from_weather_and_case_assumptions
2025-01-31,Koja,Jakarta Utara,1.9,29.5,14.1,0,0,0,1190.2,synthetic_from_weather_and_case_assumptions
2025-02-01,Koja,Jakarta Utara,6.8,29.5,14.2,1,0,0,1162.1,synthetic_from_weather_and_case_assumptions
2025-02-02,Koja,Jakarta Utara,7.3,30.7,11.9,1,0,0,1031.1,synthetic_from_weather_and_case_assumptions
2025-02-03,Koja,Jakarta Utara,2.6,31.7,12.6,0,0,0,1173.9,synthetic_from_weather_and_case_assumptions
2025-02-04,Koja,Jakarta Utara,13.8,29.8,14.8,0,0,0,1108.5,synthetic_from_weather_and_case_assumptions
2025-02-05,Koja,Jakarta Utara,9.1,30.7,15.6,0,0,0,1045.1,synthetic_from_weather_and_case_assumptions
2025-02-06,Koja,Jakarta Utara,5.9,29.2,13.9,0,0,0,985.8,synthetic_from_weather_and_case_assumptions
2025-02-07,Koja,Jakarta Utara,7.2,30.0,13.2,0,0,0,1206.8,synthetic_from_weather_and_case_assumptions
2025-02-08,Koja,Jakarta Utara,23.1,29.6,11.1,1,0,0,1265.6,synthetic_from_weather_and_case_assumptions
2025-02-09,Koja,Jakarta Utara,16.0,29.3,11.1,1,0,0,1220.4,synthetic_from_weather_and_case_assumptions
2025-02-10,Koja,Jakarta Utara,6.8,30.0,10.5,0,0,0,1239.6,synthetic_from_weather_and_case_assumptions
2025-02-11,Koja,Jakarta Utara,8.2,30.5,10.3,0,0,0,1199.8,synthetic_from_weather_and_case_assumptions
2025-02-12,Koja,Jakarta Utara,1.9,32.8,9.4,0,0,0,1236.5,synthetic_from_weather_and_case_assumptions
2025-02-13,Koja,Jakarta Utara,1.9,33.2,8.0,0,0,0,1057.7,synthetic_from_weather_and_case_assumptions
2025-02-14,Koja,Jakarta Utara,0.5,33.0,11.9,0,0,0,1133.6,synthetic_from_weather_and_case_assumptions
2025-02-15,Koja,Jakarta Utara,3.0,30.2,11.5,1,0,0,1093.5,synthetic_from_weather_and_case_assumptions
2025-02-16,Koja,Jakarta Utara,4.8,31.0,8.7,1,0,0,1182.1,synthetic_from_weather_and_case_assumptions
2025-02-17,Koja,Jakarta Utara,6.5,30.0,9.4,0,0,0,1141.3,synthetic_from_weather_and_case_assumptions
2025-02-18,Koja,Jakarta Utara,10.3,30.7,11.0,0,0,0,1206.3,synthetic_from_weather_and_case_assumptions
2025-02-19,Koja,Jakarta Utara,20.1,29.2,11.5,0,0,0,1205.1,synthetic_from_weather_and_case_assumptions
2025-02-20,Koja,Jakarta Utara,2.7,30.4,10.0,0,0,0,1180.2,synthetic_from_weather_and_case_assumptions
2025-02-21,Koja,Jakarta Utara,0.8,30.5,12.5,0,0,0,1178.5,synthetic_from_weather_and_case_assumptions
2025-02-22,Koja,Jakarta Utara,7.8,29.4,10.9,1,0,0,1333.9,synthetic_from_weather_and_case_assumptions
2025-02-23,Koja,Jakarta Utara,22.5,28.2,9.5,1,0,0,1237.2,synthetic_from_weather_and_case_assumptions
2025-02-24,Koja,Jakarta Utara,14.0,30.3,9.1,0,0,0,1125.7,synthetic_from_weather_and_case_assumptions
2025-02-25,Koja,Jakarta Utara,12.9,30.6,7.8,0,0,0,1192.5,synthetic_from_weather_and_case_assumptions
2025-02-26,Koja,Jakarta Utara,9.6,28.8,5.8,0,0,0,1119.0,synthetic_from_weather_and_case_assumptions
2025-02-27,Koja,Jakarta Utara,9.4,30.1,8.0,0,0,0,1254.0,synthetic_from_weather_and_case_assumptions
2025-02-28,Koja,Jakarta Utara,8.3,30.6,8.5,0,0,0,1145.4,synthetic_from_weather_and_case_assumptions
2025-03-01,Koja,Jakarta Utara,5.1,30.0,8.4,1,0,0,1163.1,synthetic_from_weather_and_case_assumptions
2025-03-02,Koja,Jakarta Utara,5.7,31.3,9.7,1,0,0,1170.8,synthetic_from_weather_and_case_assumptions
2025-03-03,Koja,Jakarta Utara,22.7,30.9,7.7,0,0,0,1253.9,synthetic_from_weather_and_case_assumptions
2025-03-04,Koja,Jakarta Utara,22.2,28.5,8.1,0,0,0,1200.2,synthetic_from_weather_and_case_assumptions
2025-03-05,Koja,Jakarta Utara,10.2,31.2,10.0,0,0,0,1130.6,synthetic_from_weather_and_case_assumptions
2025-03-06,Koja,Jakarta Utara,14.9,31.9,11.4,0,0,0,1283.6,synthetic_from_weather_and_case_assumptions
2025-03-07,Koja,Jakarta Utara,4.7,31.8,14.7,0,0,0,1099.1,synthetic_from_weather_and_case_assumptions
2025-03-08,Koja,Jakarta Utara,11.1,31.8,11.0,1,0,0,1219.2,synthetic_from_weather_and_case_assumptions
2025-03-09,Koja,Jakarta Utara,15.1,28.2,8.4,1,0,0,1269.5,synthetic_from_weather_and_case_assumptions
2025-03-10,Koja,Jakarta Utara,13.8,29.6,6.9,0,0,0,1084.0,synthetic_from_weather_and_case_assumptions
2025-03-11,Koja,Jakarta Utara,9.6,30.8,8.8,0,0,0,1195.2,synthetic_from_weather_and_case_assumptions
2025-03-12,Koja,Jakarta Utara,16.8,31.1,9.6,0,0,0,1128.5,synthetic_from_weather_and_case_assumptions
2025-03-13,Koja,Jakarta Utara,2.2,31.8,8.1,0,0,0,1190.4,synthetic_from_weather_and_case_assumptions
2025-03-14,Koja,Jakarta Utara,14.2,31.8,13.7,0,0,0,1125.1,synthetic_from_weather_and_case_assumptions
2025-03-15,Koja,Jakarta Utara,23.9,30.2,16.3,1,0,0,1301.8,synthetic_from_weather_and_case_assumptions
2025-03-16,Koja,Jakarta Utara,11.3,30.6,13.9,1,0,0,1283.5,synthetic_from_weather_and_case_assumptions
2025-03-17,Koja,Jakarta Utara,33.9,29.7,12.6,0,0,0,1300.5,synthetic_from_weather_and_case_assumptions
2025-03-18,Koja,Jakarta Utara,19.5,29.5,8.6,0,0,0,1215.3,synthetic_from_weather_and_case_assumptions
2025-03-19,Koja,Jakarta Utara,24.5,31.3,11.1,0,0,0,1203.6,synthetic_from_weather_and_case_assumptions
2025-03-20,Koja,Jakarta Utara,0.9,30.2,13.7,0,0,0,1102.8,synthetic_from_weather_and_case_assumptions
2025-03-21,Koja,Jakarta Utara,3.8,30.7,15.7,0,0,0,1234.3,synthetic_from_weather_and_case_assumptions
2025-03-22,Koja,Jakarta Utara,6.8,30.8,15.5,1,0,0,1160.9,synthetic_from_weather_and_case_assumptions
2025-03-23,Koja,Jakarta Utara,7.9,31.1,13.5,1,0,0,1144.6,synthetic_from_weather_and_case_assumptions
2025-03-24,Koja,Jakarta Utara,4.1,30.3,12.4,0,0,0,1187.5,synthetic_from_weather_and_case_assumptions
2025-03-25,Koja,Jakarta Utara,1.6,30.5,12.7,0,0,0,1092.2,synthetic_from_weather_and_case_assumptions
2025-03-26,Koja,Jakarta Utara,7.4,30.0,13.9,0,0,0,1102.7,synthetic_from_weather_and_case_assumptions
2025-03-27,Koja,Jakarta Utara,4.5,30.5,11.0,0,0,0,1063.6,synthetic_from_weather_and_case_assumptions
2025-03-28,Koja,Jakarta Utara,15.1,29.4,13.3,0,0,99510,1247.0,synthetic_from_weather_and_case_assumptions
2025-03-29,Koja,Jakarta Utara,1.1,31.6,16.6,1,0,49329,1222.9,synthetic_from_weather_and_case_assumptions
2025-03-30,Koja,Jakarta Utara,0.3,31.9,10.8,1,0,70595,1258.9,synthetic_from_weather_and_case_assumptions
2025-03-31,Koja,Jakarta Utara,1.4,33.0,12.1,0,0,74675,1263.0,synthetic_from_weather_and_case_assumptions
2025-04-01,Koja,Jakarta Utara,28.7,28.9,10.0,0,0,105928,1258.4,synthetic_from_weather_and_case_assumptions
2025-04-02,Koja,Jakarta Utara,10.8,31.0,8.2,0,0,135723,1187.5,synthetic_from_weather_and_case_assumptions
2025-04-03,Koja,Jakarta Utara,8.9,30.1,8.3,0,0,95043,1147.0,synthetic_from_weather_and_case_assumptions
2025-04-04,Koja,Jakarta Utara,15.7,29.8,8.0,0,0,109466,1219.5,synthetic_from_weather_and_case_assumptions
2025-04-05,Koja,Jakarta Utara,4.3,31.2,7.8,1,0,99528,1259.1,synthetic_from_weather_and_case_assumptions
2025-04-06,Koja,Jakarta Utara,9.4,31.2,10.2,1,0,0,1128.6,synthetic_from_weather_and_case_assumptions
2025-04-07,Koja,Jakarta Utara,2.4,31.2,7.7,0,0,0,1031.8,synthetic_from_weather_and_case_assumptions
2025-04-08,Koja,Jakarta Utara,1.6,31.0,8.8,0,0,0,1000.4,synthetic_from_weather_and_case_assumptions
2025-04-09,Koja,Jakarta Utara,10.9,31.6,10.7,0,0,0,1004.8,synthetic_from_weather_and_case_assumptions
2025-04-10,Koja,Jakarta Utara,5.4,32.0,8.3,0,0,0,1103.7,synthetic_from_weather_and_case_assumptions
2025-04-11,Koja,Jakarta Utara,11.0,31.6,8.4,0,0,0,1116.4,synthetic_from_weather_and_case_assumptions
2025-04-12,Koja,Jakarta Utara,11.6,29.8,7.1,1,0,0,1160.3,synthetic_from_weather_and_case_assumptions
2025-04-13,Koja,Jakarta Utara,17.2,29.7,10.6,1,0,0,1139.1,synthetic_from_weather_and_case_assumptions
2025-04-14,Koja,Jakarta Utara,4.0,31.4,11.0,0,0,0,1140.0,synthetic_from_weather_and_case_assumptions
2025-04-15,Koja,Jakarta Utara,17.7,30.1,9.7,0,0,0,1079.1,synthetic_from_weather_and_case_assumptions
2025-04-16,Koja,Jakarta Utara,4.3,31.3,6.9,0,0,0,1116.1,synthetic_from_weather_and_case_assumptions
2025-04-17,Koja,Jakarta Utara,5.9,28.2,8.7,0,0,0,1066.5,synthetic_from_weather_and_case_assumptions
2025-04-18,Koja,Jakarta Utara,12.1,30.5,8.7,0,0,0,1054.7,synthetic_from_weather_and_case_assumptions
2025-04-19,Koja,Jakarta Utara,3.7,31.9,6.2,1,0,0,1136.2,synthetic_from_weather_and_case_assumptions
2025-04-20,Koja,Jakarta Utara,3.8,31.1,8.6,1,0,0,1126.5,synthetic_from_weather_and_case_assumptions
2025-04-21,Koja,Jakarta Utara,2.6,30.5,7.4,0,0,0,1077.8,synthetic_from_weather_and_case_assumptions
2025-04-22,Koja,Jakarta Utara,0.4,32.8,9.2,0,0,0,1055.7,synthetic_from_weather_and_case_assumptions
2025-04-23,Koja,Jakarta Utara,2.9,32.0,11.5,0,0,0,1057.1,synthetic_from_weather_and_case_assumptions
2025-04-24,Koja,Jakarta Utara,10.6,31.9,10.4,0,0,0,1214.8,synthetic_from_weather_and_case_assumptions
2025-04-25,Koja,Jakarta Utara,7.1,31.9,6.7,0,0,0,1137.5,synthetic_from_weather_and_case_assumptions
2025-04-26,Koja,Jakarta Utara,8.3,31.5,9.3,1,0,0,1157.9,synthetic_from_weather_and_case_assumptions
2025-04-27,Koja,Jakarta Utara,6.4,32.0,8.8,1,0,0,1118.3,synthetic_from_weather_and_case_assumptions
2025-04-28,Koja,Jakarta Utara,3.3,31.5,10.7,0,0,0,1115.8,synthetic_from_weather_and_case_assumptions
2025-04-29,Koja,Jakarta Utara,1.1,32.2,7.4,0,0,0,1082.0,synthetic_from_weather_and_case_assumptions
2025-04-30,Koja,Jakarta Utara,3.0,33.2,10.3,0,0,0,1060.9,synthetic_from_weather_and_case_assumptions
2025-05-01,Koja,Jakarta Utara,2.0,34.2,9.7,0,0,0,1039.6,synthetic_from_weather_and_case_assumptions
2025-05-02,Koja,Jakarta Utara,5.1,33.5,8.2,0,0,0,1061.6,synthetic_from_weather_and_case_assumptions
2025-05-03,Koja,Jakarta Utara,5.6,33.8,10.1,1,0,0,935.3,synthetic_from_weather_and_case_assumptions
2025-05-04,Koja,Jakarta Utara,13.5,30.5,8.9,1,0,0,1146.1,synthetic_from_weather_and_case_assumptions
2025-05-05,Koja,Jakarta Utara,3.0,32.5,7.5,0,0,0,1032.6,synthetic_from_weather_and_case_assumptions
2025-05-06,Koja,Jakarta Utara,1.1,32.4,5.2,0,0,0,1141.1,synthetic_from_weather_and_case_assumptions
2025-05-07,Koja,Jakarta Utara,3.3,32.0,7.9,0,0,0,1061.5,synthetic_from_weather_and_case_assumptions
2025-05-08,Koja,Jakarta Utara,7.0,31.8,8.3,0,0,0,1006.7,synthetic_from_weather_and_case_assumptions
2025-05-09,Koja,Jakarta Utara,2.6,32.5,9.9,0,0,0,1055.4,synthetic_from_weather_and_case_assumptions
2025-05-10,Koja,Jakarta Utara,18.2,33.2,10.3,1,0,0,1091.8,synthetic_from_weather_and_case_assumptions
2025-05-11,Koja,Jakarta Utara,3.7,32.4,8.5,1,0,0,1129.7,synthetic_from_weather_and_case_assumptions
2025-05-12,Koja,Jakarta Utara,2.8,31.8,10.6,0,0,0,1074.8,synthetic_from_weather_and_case_assumptions
2025-05-13,Koja,Jakarta Utara,13.0,32.5,11.2,0,0,0,1143.6,synthetic_from_weather_and_case_assumptions
2025-05-14,Koja,Jakarta Utara,10.0,31.5,7.4,0,0,0,1038.0,synthetic_from_weather_and_case_assumptions
2025-05-15,Koja,Jakarta Utara,0.2,31.9,7.6,0,0,0,1052.5,synthetic_from_weather_and_case_assumptions
2025-05-16,Koja,Jakarta Utara,29.0,32.8,10.7,0,0,0,1066.3,synthetic_from_weather_and_case_assumptions
2025-05-17,Koja,Jakarta Utara,16.8,32.7,11.8,1,0,0,1183.5,synthetic_from_weather_and_case_assumptions
2025-05-18,Koja,Jakarta Utara,0.1,32.3,8.0,1,0,0,1120.9,synthetic_from_weather_and_case_assumptions
2025-05-19,Koja,Jakarta Utara,0.0,32.1,6.5,0,0,0,1077.3,synthetic_from_weather_and_case_assumptions
2025-05-20,Koja,Jakarta Utara,0.0,34.2,9.6,0,0,0,1050.1,synthetic_from_weather_and_case_assumptions
2025-05-21,Koja,Jakarta Utara,32.0,32.5,10.8,0,0,0,1173.6,synthetic_from_weather_and_case_assumptions
2025-05-22,Koja,Jakarta Utara,7.0,29.5,8.6,0,0,0,1160.3,synthetic_from_weather_and_case_assumptions
2025-05-23,Koja,Jakarta Utara,30.2,27.7,10.4,0,0,0,1129.4,synthetic_from_weather_and_case_assumptions
2025-05-24,Koja,Jakarta Utara,17.0,30.9,8.4,1,0,0,1153.2,synthetic_from_weather_and_case_assumptions
2025-05-25,Koja,Jakarta Utara,15.1,29.9,8.6,1,0,0,1079.8,synthetic_from_weather_and_case_assumptions
2025-05-26,Koja,Jakarta Utara,17.7,29.1,10.4,0,0,0,1058.0,synthetic_from_weather_and_case_assumptions
2025-05-27,Koja,Jakarta Utara,0.0,31.6,12.5,0,0,0,1055.4,synthetic_from_weather_and_case_assumptions
2025-05-28,Koja,Jakarta Utara,0.6,32.4,7.0,0,0,0,1112.6,synthetic_from_weather_and_case_assumptions
2025-05-29,Koja,Jakarta Utara,13.7,32.2,8.3,0,0,0,1079.1,synthetic_from_weather_and_case_assumptions
2025-05-30,Koja,Jakarta Utara,0.1,31.8,8.1,0,0,0,1037.3,synthetic_from_weather_and_case_assumptions
2025-05-31,Koja,Jakarta Utara,7.5,32.6,7.9,1,0,0,1093.2,synthetic_from_weather_and_case_assumptions
2025-06-01,Koja,Jakarta Utara,0.2,29.9,6.7,1,0,0,1063.2,synthetic_from_weather_and_case_assumptions
2025-06-02,Koja,Jakarta Utara,0.0,32.5,8.5,0,0,0,1066.2,synthetic_from_weather_and_case_assumptions
2025-06-03,Koja,Jakarta Utara,1.8,32.2,9.7,0,0,0,973.3,synthetic_from_weather_and_case_assumptions
2025-06-04,Koja,Jakarta Utara,4.0,31.6,7.2,0,0,0,1133.1,synthetic_from_weather_and_case_assumptions
